status,cz_title,en_title,year,episode_count,categories,sample_video_id,sample_url,sample_title,reason,closest_db_match
missing,Gravity Falls - Země před prasátky,,,1,serialy-cz-sk,15120,https://online.sktorrent.eu/video/15120/gravity-falls-země-před-prasátky-s01e18-cz,Gravity Falls - Země před prasátky (S01E18)(CZ),"no episode link, no title match",
missing,Gravity Falls - V říši snů,,,1,serialy-cz-sk,15119,https://online.sktorrent.eu/video/15119/gravity-falls-v-říši-snů-s01e19-cz,Gravity Falls - V říši snů (S01E19)(CZ),"no episode link, no title match",
missing,Gravity Falls - Carpet Diem,,,1,serialy-cz-sk,15118,https://online.sktorrent.eu/video/15118/gravity-falls-carpet-diem-s01e16-cz,Gravity Falls - Carpet Diem (S01E16)(CZ),"no episode link, no title match",
missing,Gravity Falls - Bezedná díra,,,1,serialy-cz-sk,15116,https://online.sktorrent.eu/video/15116/gravity-falls-bezedná-díra-s01e14-cz,Gravity Falls - Bezedná díra (S01E14)(CZ),"no episode link, no title match",
missing,Gravity Falls - Šéfová Mabel,,,1,serialy-cz-sk,15115,https://online.sktorrent.eu/video/15115/gravity-falls-Šéfová-mabel-s01e13-cz,Gravity Falls - Šéfová Mabel (S01E13)(CZ),"no episode link, no title match",
missing,Gravity Falls - V hloubce,,,1,serialy-cz-sk,15114,https://online.sktorrent.eu/video/15114/gravity-falls-v-hloubce-s01e15-cz,Gravity Falls - V hloubce (S01E15)(CZ),"no episode link, no title match",
missing,Gravity Falls - Dušlechtičky,,,1,serialy-cz-sk,15113,https://online.sktorrent.eu/video/15113/gravity-falls-dušlechtičky-s01e12-cz,Gravity Falls - Dušlechtičky (S01E12)(CZ),"no episode link, no title match",
missing,Gravity Falls - Malý Dipper,,,1,serialy-cz-sk,15112,https://online.sktorrent.eu/video/15112/gravity-falls-malý-dipper-s01e11-cz,Gravity Falls - Malý Dipper (S01E11)(CZ),"no episode link, no title match",
missing,Gravity Falls - Potrhlý poklad,,,1,serialy-cz-sk,15111,https://online.sktorrent.eu/video/15111/gravity-falls-potrhlý-poklad-s01e08-cz,Gravity Falls - Potrhlý poklad (S01E08)(CZ),"no episode link, no title match",
missing,Gravity Falls - Virtuální bojovník,,,1,serialy-cz-sk,15110,https://online.sktorrent.eu/video/15110/gravity-falls-virtuální-bojovník-s01e10-cz,Gravity Falls - Virtuální bojovník (S01E10)(CZ),"no episode link, no title match",
missing,Gravity Falls - Časoprostorový vepř,,,1,serialy-cz-sk,15108,https://online.sktorrent.eu/video/15108/gravity-falls-Časoprostorový-vepř-s01e09-cz,Gravity Falls - Časoprostorový vepř (S01E09)(CZ),"no episode link, no title match",
missing,Gravity Falls - Dvojitý Dipper,,,1,serialy-cz-sk,15107,https://online.sktorrent.eu/video/15107/gravity-falls-dvojitý-dipper-s01e07-cz,Gravity Falls - Dvojitý Dipper (S01E07)(CZ),"no episode link, no title match",
missing,Gravity Falls - Chlapák Dipper,,,1,serialy-cz-sk,15106,https://online.sktorrent.eu/video/15106/gravity-falls-chlapák-dipper-s01e06-cz,Gravity Falls - Chlapák Dipper (S01E06)(CZ),"no episode link, no title match",
missing,Gravity Falls - Zavřený krám,,,1,serialy-cz-sk,15105,https://online.sktorrent.eu/video/15105/gravity-falls-zavřený-krám-s01e05-cz,Gravity Falls - Zavřený krám (S01E05)(CZ),"no episode link, no title match",
missing,Gravity Falls - Přichází Gideon,,,1,serialy-cz-sk,15103,https://online.sktorrent.eu/video/15103/gravity-falls-přichází-gideon-s01e04-cz,Gravity Falls - Přichází Gideon (S01E04)(CZ),"no episode link, no title match",
missing,Gravity Falls - Příšera z jezera,,,1,serialy-cz-sk,15102,https://online.sktorrent.eu/video/15102/gravity-falls-příšera-z-jezera-s01e02-cz,Gravity Falls - Příšera z jezera (S01E02)(CZ),"no episode link, no title match",
missing,Gravity Falls - Lovci hlav,,,1,serialy-cz-sk,15101,https://online.sktorrent.eu/video/15101/gravity-falls-lovci-hlav-s01e03-cz,Gravity Falls - Lovci hlav (S01E03)(CZ),"no episode link, no title match",
missing,Gravity Falls - Past na turisty,,,1,serialy-cz-sk,15100,https://online.sktorrent.eu/video/15100/gravity-falls-past-na-turisty-s01e01-cz,Gravity Falls - Past na turisty (S01E01)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Zázračné místo,,,1,serialy-cz-sk,15093,https://online.sktorrent.eu/video/15093/agents-of-s-h-i-e-l-d-zázračné-místo-s01e11-cz,Agents of S.H.I.E.L.D. - Zázračné místo (S01E11)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Most,,,1,serialy-cz-sk,15092,https://online.sktorrent.eu/video/15092/agents-of-s-h-i-e-l-d-most-s01e10-cz,Agents of S.H.I.E.L.D. - Most (S01E10)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Škody,,,1,serialy-cz-sk,15091,https://online.sktorrent.eu/video/15091/agents-of-s-h-i-e-l-d-Škody-s01e09-cz,Agents of S.H.I.E.L.D. - Škody (S01E09)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Studna,,,1,serialy-cz-sk,15090,https://online.sktorrent.eu/video/15090/agents-of-s-h-i-e-l-d-studna-s01e08-cz,Agents of S.H.I.E.L.D. - Studna (S01E08)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Hub,,,1,serialy-cz-sk,15089,https://online.sktorrent.eu/video/15089/agents-of-s-h-i-e-l-d-hub-s01e07-cz,Agents of S.H.I.E.L.D. - Hub (S01E07)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Výboj,,,1,serialy-cz-sk,15088,https://online.sktorrent.eu/video/15088/agents-of-s-h-i-e-l-d-výboj-s01e06-cz,Agents of S.H.I.E.L.D. - Výboj (S01E06)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Dívka v květovaných šatech,,,1,serialy-cz-sk,15087,https://online.sktorrent.eu/video/15087/agents-of-s-h-i-e-l-d-dívka-v-květovaných-šatech-s01e05-cz,Agents of S.H.I.E.L.D. - Dívka v květovaných šatech (S01E05)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Kdo se dívá,,,1,serialy-cz-sk,15086,https://online.sktorrent.eu/video/15086/agents-of-s-h-i-e-l-d-kdo-se-dívá-s01e04-cz,Agents of S.H.I.E.L.D. - Kdo se dívá (S01E04)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Přínos,,,1,serialy-cz-sk,15085,https://online.sktorrent.eu/video/15085/agents-of-s-h-i-e-l-d-přínos-s01e03-cz,Agents of S.H.I.E.L.D. - Přínos (S01E03)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - 0-8-4,,,1,serialy-cz-sk,15084,https://online.sktorrent.eu/video/15084/agents-of-s-h-i-e-l-d-0-8-4-s01e02-cz,Agents of S.H.I.E.L.D. - 0-8-4 (S01E02)(CZ),"no episode link, no title match",
missing,Agents of S.H.I.E.L.D. - Nový svět,,,1,serialy-cz-sk,15083,https://online.sktorrent.eu/video/15083/agents-of-s-h-i-e-l-d-nový-svět-s01e01-cz,Agents of S.H.I.E.L.D. - Nový svět (S01E01)(CZ),"no episode link, no title match",
missing,Cirkus Humberto - Slavné jméno,,1988,1,serialy-cz-sk,15041,https://online.sktorrent.eu/video/15041/cirkus-humberto-slavné-jméno-e12-1988-cz,Cirkus Humberto - Slavné jméno (E12) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto - Útěk,,1988,1,serialy-cz-sk,15040,https://online.sktorrent.eu/video/15040/cirkus-humberto-Útěk-e11-1988-cz,Cirkus Humberto - Útěk (E11) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -  Varieté,,1988,1,serialy-cz-sk,15039,https://online.sktorrent.eu/video/15039/cirkus-humberto-varieté-e10-1988-cz,Cirkus Humberto -  Varieté (E10) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -   Rozhodnutí,,1988,1,serialy-cz-sk,15038,https://online.sktorrent.eu/video/15038/cirkus-humberto-rozhodnutí-e09-1988-cz,Cirkus Humberto -   Rozhodnutí (E09) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -  Láska,,1988,1,serialy-cz-sk,15037,https://online.sktorrent.eu/video/15037/cirkus-humberto-láska-e08-1988-cz,Cirkus Humberto -  Láska (E08) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto - Konkurence,,1988,1,serialy-cz-sk,15033,https://online.sktorrent.eu/video/15033/cirkus-humberto-konkurence-e07-1988-cz,Cirkus Humberto - Konkurence (E07) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -  Natrvalo,,1988,1,serialy-cz-sk,15032,https://online.sktorrent.eu/video/15032/cirkus-humberto-natrvalo-e06-1988-cz,Cirkus Humberto -  Natrvalo (E06) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -  Maringotka číslo osm,,1988,1,serialy-cz-sk,15031,https://online.sktorrent.eu/video/15031/cirkus-humberto-maringotka-číslo-osm-e05-1988-cz,Cirkus Humberto -  Maringotka číslo osm (E05) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -  Nový domov,,1988,1,serialy-cz-sk,15030,https://online.sktorrent.eu/video/15030/cirkus-humberto-nový-domov-e04-1988-cz,Cirkus Humberto -  Nový domov (E04) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto -  Carlo se loučí,,1988,1,serialy-cz-sk,15027,https://online.sktorrent.eu/video/15027/cirkus-humberto-carlo-se-loučí-e03-1988-cz,Cirkus Humberto -  Carlo se loučí (E03) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto - Nabídka k sňatku,,1988,1,serialy-cz-sk,15026,https://online.sktorrent.eu/video/15026/cirkus-humberto-nabídka-k-sňatku-e02-1988-cz,Cirkus Humberto - Nabídka k sňatku (E02) (1988)(CZ),"no episode link, no title match",
missing,Cirkus Humberto - Návrat,,1988,1,serialy-cz-sk,15025,https://online.sktorrent.eu/video/15025/cirkus-humberto-návrat-e01-1988-cz,Cirkus Humberto - Návrat (E01) (1988)(CZ),"no episode link, no title match",
missing,Byl jednou jeden dum -  Obvaziště Boccaccio,,1974,1,serialy-cz-sk,15024,https://online.sktorrent.eu/video/15024/byl-jednou-jeden-dum-obvaziště-boccaccio-e05-1974-cz,Byl jednou jeden dum -  Obvaziště Boccaccio (E05) (1974)(CZ),"no episode link, no title match",
missing,Byl jednou jeden dum -  Ďábelské ostrovy,,1974,1,serialy-cz-sk,15023,https://online.sktorrent.eu/video/15023/byl-jednou-jeden-dum-Ďábelské-ostrovy-e04-1974-cz,Byl jednou jeden dum -  Ďábelské ostrovy (E04) (1974)(CZ),"no episode link, no title match",
missing,Byl jednou jeden dum -   Jízda do tunelu,,1974,1,serialy-cz-sk,15022,https://online.sktorrent.eu/video/15022/byl-jednou-jeden-dum-jízda-do-tunelu-e03-1974-cz,Byl jednou jeden dum -   Jízda do tunelu (E03) (1974)(CZ),"no episode link, no title match",
missing,Byl jednou jeden dum -  Bio Ilusion,,1974,1,serialy-cz-sk,15021,https://online.sktorrent.eu/video/15021/byl-jednou-jeden-dum-bio-ilusion-e02-1974-cz,Byl jednou jeden dum -  Bio Ilusion (E02) (1974)(CZ),"no episode link, no title match",
missing,Byl jednou jeden dum - Stěhovavá trafika,,1974,1,serialy-cz-sk,15020,https://online.sktorrent.eu/video/15020/byl-jednou-jeden-dum-stěhovavá-trafika-e01-1974-cz,Byl jednou jeden dum - Stěhovavá trafika (E01) (1974)(CZ),"no episode link, no title match",
missing,How I Met Your Mother - Něco modrého,,,1,serialy-cz-sk,14915,https://online.sktorrent.eu/video/14915/how-i-met-your-mother-něco-modrého-s02e22-cz,How I Met Your Mother - Něco modrého (S02E22)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.66)
missing,How I Met Your Mother - Něco půjčeného,,,1,serialy-cz-sk,14914,https://online.sktorrent.eu/video/14914/how-i-met-your-mother-něco-půjčeného-s02e21-cz,How I Met Your Mother - Něco půjčeného (S02E21)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.58)
missing,How I Met Your Mother - Rozlučka se svobodou,,,1,serialy-cz-sk,14913,https://online.sktorrent.eu/video/14913/how-i-met-your-mother-rozlučka-se-svobodou-s02e19-cz,How I Met Your Mother - Rozlučka se svobodou (S02E19)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.51)
missing,How I Met Your Mother - A jdeme do finále,,,1,serialy-cz-sk,14912,https://online.sktorrent.eu/video/14912/how-i-met-your-mother-a-jdeme-do-finále-s02e20-cz,How I Met Your Mother - A jdeme do finále (S02E20)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.54)
missing,"How I Met Your Mother - Arrivederci, Fiero",,,1,serialy-cz-sk,14911,https://online.sktorrent.eu/video/14911/how-i-met-your-mother-arrivederci-fiero-s02e17-cz,"How I Met Your Mother - Arrivederci, Fiero (S02E17)(CZ)","no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.54)
missing,How I Met Your Mother - Stěhování,,,1,serialy-cz-sk,14910,https://online.sktorrent.eu/video/14910/how-i-met-your-mother-stěhování-s02e18-cz,How I Met Your Mother - Stěhování (S02E18)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.68)
missing,How I Met Your Mother - Věci,,,1,serialy-cz-sk,14909,https://online.sktorrent.eu/video/14909/how-i-met-your-mother-věci-s02e16-cz,How I Met Your Mother - Věci (S02E16)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.81)
missing,How I Met Your Mother - Mince pro štěstí,,,1,serialy-cz-sk,14908,https://online.sktorrent.eu/video/14908/how-i-met-your-mother-mince-pro-štěstí-s02e15-cz,How I Met Your Mother - Mince pro štěstí (S02E15)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.57)
missing,How I Met Your Mother - Nahrané finále,,,1,serialy-cz-sk,14907,https://online.sktorrent.eu/video/14907/how-i-met-your-mother-nahrané-finále-s02e14-cz,How I Met Your Mother - Nahrané finále (S02E14)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.58)
missing,How I Met Your Mother - Sloupy,,,1,serialy-cz-sk,14906,https://online.sktorrent.eu/video/14906/how-i-met-your-mother-sloupy-s02e13-cz,How I Met Your Mother - Sloupy (S02E13)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.75)
missing,How I Met Your Mother - Poprvé v New Yorku,,,1,serialy-cz-sk,14905,https://online.sktorrent.eu/video/14905/how-i-met-your-mother-poprvé-v-new-yorku-s02e12-cz,How I Met Your Mother - Poprvé v New Yorku (S02E12)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.55)
missing,How I Met Your Mother - Vánoční cenzura,,,1,serialy-cz-sk,14904,https://online.sktorrent.eu/video/14904/how-i-met-your-mother-vánoční-cenzura-s02e11-cz,How I Met Your Mother - Vánoční cenzura (S02E11)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.57)
missing,How I Met Your Mother - Barneyho bratr,,,1,serialy-cz-sk,14903,https://online.sktorrent.eu/video/14903/how-i-met-your-mother-barneyho-bratr-s02e10-cz,How I Met Your Mother - Barneyho bratr (S02E10)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.60)
missing,How I Met Your Mother - Atlantic City,,,1,serialy-cz-sk,14902,https://online.sktorrent.eu/video/14902/how-i-met-your-mother-atlantic-city-s02e08-cz,How I Met Your Mother - Atlantic City (S02E08)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.60)
missing,How I Met Your Mother - Sázka o facku,,,1,serialy-cz-sk,14901,https://online.sktorrent.eu/video/14901/how-i-met-your-mother-sázka-o-facku-s02e09-cz,How I Met Your Mother - Sázka o facku (S02E09)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.60)
missing,How I Met Your Mother - Swarley,,,1,serialy-cz-sk,14900,https://online.sktorrent.eu/video/14900/how-i-met-your-mother-swarley-s02e07-cz,How I Met Your Mother - Swarley (S02E07)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.72)
missing,How I Met Your Mother - Pár všech párů,,,1,serialy-cz-sk,14899,https://online.sktorrent.eu/video/14899/how-i-met-your-mother-pár-všech-párů-s02e05-cz,How I Met Your Mother - Pár všech párů (S02E05)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.64)
missing,How I Met Your Mother - Spravedlnost má jméno Lily,,,1,serialy-cz-sk,14898,https://online.sktorrent.eu/video/14898/how-i-met-your-mother-spravedlnost-má-jméno-lily-s02e06-cz,How I Met Your Mother - Spravedlnost má jméno Lily (S02E06)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.45)
missing,"How I Met Your Mother - Ted Mosby, architekt",,,1,serialy-cz-sk,14897,https://online.sktorrent.eu/video/14897/how-i-met-your-mother-ted-mosby-architekt-s02e04-cz,"How I Met Your Mother - Ted Mosby, architekt (S02E04)(CZ)","no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.54)
missing,How I Met Your Mother - Brunch,,,1,serialy-cz-sk,14896,https://online.sktorrent.eu/video/14896/how-i-met-your-mother-brunch-s02e03-cz,How I Met Your Mother - Brunch (S02E03)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.75)
missing,How I Met Your Mother - Škorpion a žába,,,1,serialy-cz-sk,14895,https://online.sktorrent.eu/video/14895/how-i-met-your-mother-Škorpion-a-žába-s02e02-cz,How I Met Your Mother - Škorpion a žába (S02E02)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.57)
missing,How I Met Your Mother - Kde jsme to byli?,,,1,serialy-cz-sk,14894,https://online.sktorrent.eu/video/14894/how-i-met-your-mother-kde-jsme-to-byli-s02e01-cz,How I Met Your Mother - Kde jsme to byli? (S02E01)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.55)
missing,How I Met Your Mother - No tak!,,,1,serialy-cz-sk,14740,https://online.sktorrent.eu/video/14740/how-i-met-your-mother-no-tak-s01e22-cz,How I Met Your Mother - No tak! (S01E22)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.75)
missing,How I Met Your Mother - Mlíko,,,1,serialy-cz-sk,14739,https://online.sktorrent.eu/video/14739/how-i-met-your-mother-mlíko-s01e21-cz,How I Met Your Mother - Mlíko (S01E21)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.81)
missing,How I Met Your Mother - Maturiťák,,,1,serialy-cz-sk,14738,https://online.sktorrent.eu/video/14738/how-i-met-your-mother-maturiťák-s01e20-cz,How I Met Your Mother - Maturiťák (S01E20)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.70)
missing,How I Met Your Mother - Koncipientka Mary,,,1,serialy-cz-sk,14737,https://online.sktorrent.eu/video/14737/how-i-met-your-mother-koncipientka-mary-s01e19-cz,How I Met Your Mother - Koncipientka Mary (S01E19)(CZ),"no episode link, no title match",Jak jsem poznal vaši matku / How I Met Your Mother  (sim=0.55)
